age,educational-num,gender,hours-per-week,native-country,income_>50K
17,6,Female,10,Cambodia,0
42,14,Male,40,Cambodia,1
19,10,Female,40,Cambodia,0
47,11,Male,45,Cambodia,1
22,6,Female,40,Cambodia,0
27,11,Male,40,Cambodia,0
28,13,Male,50,Cambodia,0
46,14,Female,43,Cambodia,0
50,13,Male,50,Cambodia,1
67,14,Male,2,Cambodia,1
51,9,Male,35,Cambodia,0
54,10,Female,20,Cambodia,0
38,9,Male,41,England,1
38,15,Female,40,Cambodia,0
19,10,Female,20,Cambodia,0
48,10,Female,53,Cambodia,0
46,9,Female,55,Cambodia,0
21,11,Female,12,Cambodia,0
41,13,Male,40,Cambodia,0
17,9,Male,20,Cambodia,0
37,9,Male,40,Cambodia,0
31,13,Male,45,Cambodia,1
36,10,Male,40,Cambodia,0
22,2,Male,40,England,0
47,10,Female,52,Cambodia,0
34,9,Female,40,Cambodia,0
23,9,Male,40,Cambodia,0
34,9,Male,40,Cambodia,0
26,10,Female,24,Cambodia,0
50,10,Male,45,Cambodia,1
26,13,Female,40,Cambodia,0
21,9,Male,40,Nicaragua,0
38,9,Male,40,Cambodia,0
26,13,Female,15,Cambodia,0
58,12,Male,50,Cambodia,1
34,9,Male,40,Cambodia,0
57,4,Male,40,Cambodia,0
26,10,Male,55,Cambodia,0
60,7,Male,20,Cambodia,0
38,9,Male,40,Portugal,0
42,3,Female,40,Cambodia,0
50,9,Male,40,Cambodia,0
17,6,Female,20,Cambodia,0
38,13,Female,40,Cambodia,0
64,9,Male,35,Cambodia,0
34,13,Male,40,Cambodia,0
34,15,Female,40,Cambodia,0
40,13,Male,50,Cambodia,0
50,13,Male,50,Laos,1
24,10,Female,40,Cambodia,0
45,10,Female,40,Cambodia,0
25,13,Male,35,Haiti,0
28,13,Male,46,Cambodia,1
60,2,Male,38,Ecuador,0
26,7,Male,40,Cambodia,0
43,9,Male,38,Cambodia,1
33,9,Male,35,Iran,0
66,8,Male,20,Cambodia,0
50,10,Male,50,Cambodia,0
50,9,Male,40,Cambodia,1
53,9,Female,40,Cambodia,0
20,10,Male,40,Cambodia,0
31,9,Male,40,Cambodia,0
57,6,Male,40,Cambodia,0
40,14,Male,40,Cambodia,1
82,4,Female,40,Cambodia,0
29,6,Male,25,Cambodia,0
72,15,Male,48,Cambodia,1
41,11,Male,48,Cambodia,0
36,7,Female,12,Cambodia,0
56,13,Male,20,Cambodia,0
23,13,Male,40,Cambodia,0
31,10,Female,40,Cambodia,0
45,10,Male,40,Cambodia,0
32,9,Male,70,Cambodia,0
29,14,Female,45,Cambodia,0
60,10,Male,60,Cambodia,0
34,6,Female,30,Cambodia,0
28,7,Male,40,Cambodia,1
32,9,Male,49,Cambodia,0
33,9,Male,55,Cambodia,0
40,9,Male,50,Cambodia,0
47,10,Female,72,Cambodia,0
48,6,Male,40,Cambodia,0
39,10,Male,50,Cambodia,1
18,7,Male,40,Cambodia,0
33,13,Male,40,Cambodia,1
36,9,Male,35,Cambodia,0
71,6,Male,8,Cambodia,0
24,10,Male,35,Cambodia,0
44,9,Female,43,Cambodia,0
46,7,Male,43,Greece,0
58,3,Female,40,Holand-Netherlands,0
21,9,Male,50,Cambodia,0
27,10,Male,24,Cambodia,0
39,9,Female,40,Cambodia,0
45,12,Female,40,Cambodia,0
49,14,Female,35,Cambodia,0
25,11,Female,36,Cambodia,0
42,9,Female,40,Cambodia,0
55,13,Male,40,Cambodia,1
24,13,Female,40,Cambodia,0
24,13,Female,40,Cambodia,1
31,14,Female,40,Cambodia,0
22,9,Male,20,Cambodia,0
59,14,Male,50,Poland,1
34,13,Female,40,Cambodia,1
43,13,Male,45,Cambodia,0
33,7,Male,30,Cambodia,0
31,12,Female,40,Cambodia,0
29,9,Male,40,Cambodia,0
33,5,Female,44,Cambodia,0
34,9,Male,40,Cambodia,1
21,10,Male,30,Cambodia,0
43,13,Female,40,Cambodia,0
28,13,Male,21,Cambodia,0
33,9,Male,40,Cambodia,1
56,8,Female,40,Cambodia,0
23,10,Male,40,Cambodia,0
45,10,Male,50,Cambodia,0
37,13,Male,60,Cambodia,1
19,9,Female,40,Cambodia,0
46,9,Male,40,Cambodia,0
56,4,Female,20,Cambodia,0
46,13,Female,40,Cambodia,0
53,9,Male,40,Cambodia,0
33,5,Male,48,Cambodia,0
33,13,Female,40,Cambodia,1
50,4,Male,40,Cambodia,0
36,13,Male,40,Cambodia,0
24,9,Female,37,Cambodia,0
24,13,Female,40,Poland,0
25,9,Female,40,Cambodia,0
51,7,Female,40,Cambodia,0
43,13,Female,60,Cambodia,1
22,10,Male,40,Cambodia,0
43,10,Male,40,Cambodia,0
39,6,Female,40,Cambodia,0
50,16,Male,40,Cambodia,1
37,9,Male,40,Cambodia,1
64,4,Male,48,Nicaragua,1
27,4,Female,30,Cambodia,0
56,5,Female,40,Cambodia,1
18,4,Male,30,Nicaragua,0
34,9,Male,60,Cambodia,1
47,7,Male,40,Cambodia,0
40,7,Male,40,Cambodia,0
24,5,Male,40,Cambodia,0
19,9,Female,20,Cambodia,0
38,6,Male,40,Cambodia,1
21,9,Male,50,Cambodia,0
53,10,Female,35,Cambodia,0
43,10,Female,50,Cambodia,0
31,13,Male,50,Cambodia,0
41,14,Female,50,Cambodia,1
57,9,Female,38,Cambodia,0
31,15,Male,50,Cambodia,1
36,3,Female,40,England,0
23,10,Male,40,Cambodia,0
22,9,Female,40,Cambodia,0
24,9,Female,40,Cambodia,0
61,10,Male,25,Cambodia,0
29,10,Male,45,Cambodia,0
48,14,Female,20,Cambodia,0
60,9,Male,40,Cambodia,1
58,9,Male,40,Cambodia,0
35,12,Male,45,Cambodia,0
44,10,Male,40,Cambodia,0
28,9,Male,40,Cambodia,0
58,10,Male,45,Cambodia,0
47,11,Male,48,Cambodia,1
55,9,Female,40,Cambodia,0
56,10,Male,50,Cambodia,1
41,10,Male,40,Cambodia,0
35,11,Female,44,Cambodia,0
21,10,Female,48,Cambodia,0
32,10,Male,60,Cambodia,0
30,9,Male,40,Cambodia,1
45,13,Male,40,Cambodia,1
21,10,Female,25,Cambodia,0
57,13,Male,40,Portugal,1
37,9,Female,35,Cambodia,0
25,10,Female,22,Cambodia,0
31,4,Female,40,Cambodia,0
30,13,Male,50,Cambodia,1
47,10,Male,40,Cambodia,1
45,9,Female,40,Cambodia,0
63,11,Male,40,Cambodia,1
20,9,Male,48,Cambodia,0
19,9,Male,40,Cambodia,0
57,14,Male,40,Cambodia,1
51,6,Male,60,Cambodia,1
22,9,Female,24,Cambodia,0
46,5,Female,40,Cambodia,0
27,13,Male,50,Cambodia,1
33,10,Male,40,Cambodia,0
41,9,Female,40,Cambodia,0
34,13,Male,40,Cambodia,0
51,10,Female,35,Cambodia,0
22,10,Male,15,Cambodia,0
40,12,Female,40,Cambodia,0
41,11,Female,40,Cambodia,1
46,9,Male,40,Cambodia,0
38,13,Male,40,Cambodia,1
46,14,Male,45,Cambodia,1
54,10,Male,40,Cambodia,1
36,10,Male,56,Cambodia,0
35,13,Female,40,Cambodia,0
45,9,Male,78,Cambodia,1
57,14,Male,14,Cambodia,1
45,12,Male,45,Cambodia,1
50,14,Male,50,Cambodia,1
41,14,Male,5,Cambodia,1
26,13,Female,55,Cambodia,1
23,10,Female,25,Cambodia,0
25,10,Male,40,Cambodia,0
43,11,Female,55,Cambodia,0
38,9,Female,45,Cambodia,0
56,9,Female,40,Cambodia,0
27,9,Male,50,Cambodia,0
40,14,Male,50,Cambodia,1
56,13,Female,40,Cambodia,0
44,9,Male,40,Cambodia,0
27,9,Female,40,Cambodia,0
44,9,Male,60,Cambodia,0
58,13,Male,40,Cambodia,1
33,10,Female,38,Cambodia,0
19,10,Female,25,Cambodia,0
23,9,Female,40,Cambodia,0
30,7,Male,40,Cambodia,0
25,9,Female,40,Cambodia,0
45,16,Female,35,Cambodia,1
73,13,Male,15,Cambodia,0
50,15,Male,50,Cambodia,1
23,9,Male,40,Cambodia,0
62,13,Male,50,Cambodia,1
40,10,Male,50,Cambodia,0
24,9,Male,40,Cambodia,0
44,13,Male,56,Cambodia,1
24,9,Female,40,Cambodia,0
18,6,Female,28,Cambodia,0
45,15,Male,50,Cambodia,1
33,9,Male,8,Cambodia,0
36,12,Female,40,Cambodia,0
32,9,Male,40,Cambodia,0
23,9,Female,30,Cambodia,0
22,10,Female,18,Cambodia,0
54,9,Female,40,Cambodia,0
48,14,Male,40,Cambodia,1
18,7,Male,12,Cambodia,0
25,9,Male,40,Cambodia,0
26,9,Male,40,Cambodia,0
17,7,Female,15,Cambodia,0
59,9,Female,40,Cambodia,0
34,13,Male,48,Cambodia,1
30,10,Female,45,Cambodia,0
36,10,Female,40,Cambodia,0
43,15,Male,70,Iran,1
50,14,Female,50,Cambodia,1
36,9,Female,40,Cambodia,0
42,9,Male,40,Cambodia,0
23,9,Male,20,Cambodia,0
40,13,Female,35,Cambodia,0
50,11,Male,40,Cambodia,0
45,13,Male,50,Cambodia,1
22,6,Male,84,Cambodia,0
22,9,Male,40,Cambodia,0
33,16,Male,60,Cambodia,1
29,13,Male,40,Cambodia,0
44,14,Female,20,Cambodia,0
46,13,Female,16,Cambodia,1
49,13,Female,50,Cambodia,1
36,9,Male,40,Cambodia,0
19,7,Female,15,Cambodia,0
64,9,Female,35,Cambodia,1
60,4,Male,40,Cambodia,0
37,9,Male,40,Cambodia,0
43,10,Male,40,Cambodia,1
31,10,Female,40,Cambodia,0
41,9,Female,40,Cambodia,0
23,10,Male,20,Cambodia,0
48,6,Male,40,Cambodia,0
49,9,Male,50,Cambodia,0
31,11,Male,40,Nicaragua,1
63,9,Male,45,Cambodia,0
44,9,Female,38,Cambodia,0
26,13,Female,50,Cambodia,0
31,7,Male,38,Scotland,0
37,7,Male,40,Cambodia,0
44,10,Male,40,Cambodia,0
47,7,Female,55,Cambodia,0
61,9,Male,40,Cambodia,0
28,11,Male,70,Cambodia,1
36,10,Female,4,Cambodia,0
36,10,Male,50,Cambodia,0
38,12,Male,40,Cambodia,1
35,13,Female,45,Cambodia,1
41,9,Female,45,Cambodia,0
47,9,Female,48,Cambodia,0
37,11,Male,50,Cambodia,1
35,11,Male,40,Cambodia,0
23,9,Male,40,Cambodia,0
50,9,Male,50,Cambodia,0
42,14,Male,60,Cambodia,1
44,13,Male,40,Cambodia,1
41,9,Male,40,Cambodia,0
50,10,Male,55,Cambodia,0
20,10,Female,35,Cambodia,0
51,10,Male,40,Cambodia,0
36,7,Female,40,Cambodia,0
43,14,Male,40,Cambodia,1
48,7,Male,60,Cambodia,0
24,11,Male,45,Cambodia,0
23,13,Male,30,Cambodia,0
46,9,Male,48,Cambodia,1
23,3,Male,40,Nicaragua,0
24,9,Male,40,Cambodia,0
22,9,Female,20,Cambodia,0
63,13,Male,40,Cambodia,1
37,15,Male,50,Cambodia,1
35,14,Male,40,Cambodia,0
41,12,Male,40,Cambodia,0
35,9,Female,40,Ireland,0
18,9,Male,40,Japan,0
69,10,Male,40,Cambodia,0
46,13,Male,40,Cambodia,0
24,9,Female,40,Cambodia,0
24,13,Male,55,Cambodia,0
37,10,Male,60,Dominican-Republic,1
26,10,Male,40,Cambodia,0
60,10,Male,40,Cambodia,0
33,10,Male,40,Cambodia,0
49,9,Female,40,Cambodia,0
57,9,Male,60,Cambodia,0
18,9,Female,19,Cambodia,0
41,6,Male,40,Cambodia,1
37,14,Male,40,Taiwan,0
38,9,Male,40,Cambodia,0
58,9,Female,45,Cambodia,0
43,13,Male,40,Cambodia,1
25,10,Female,40,Cambodia,0
52,9,Male,45,Cambodia,1
42,10,Male,50,Cambodia,0
25,9,Male,42,Cambodia,0
37,13,Male,40,Cambodia,0
47,16,Female,29,Cambodia,0
30,5,Male,40,Cambodia,0
34,3,Male,40,England,0
48,9,Male,40,Cambodia,0
53,16,Male,40,Cambodia,1
62,10,Male,40,Cambodia,0
35,13,Female,50,Cambodia,1
31,9,Male,40,Cambodia,0
38,9,Male,40,Cambodia,0
32,9,Male,60,Cambodia,0
51,9,Male,48,Cambodia,1
35,9,Male,50,Cambodia,0
67,13,Male,24,Cambodia,1
50,10,Male,40,Cambodia,0
52,9,Female,40,Cambodia,0
33,10,Male,12,Cambodia,0
47,13,Male,60,Cambodia,1
40,13,Male,60,Cambodia,1
36,13,Female,40,Cambodia,0
19,10,Male,35,Cambodia,0
47,12,Male,50,Cambodia,1
23,13,Female,40,Cambodia,0
21,10,Female,15,Cambodia,0
35,3,Male,40,Nicaragua,0
25,9,Male,40,Cambodia,0
22,6,Female,40,Cambodia,0
29,10,Female,40,Poland,0
36,4,Male,60,Cambodia,0
55,7,Female,40,Cambodia,0
23,7,Male,50,Cambodia,0
24,13,Female,32,Cambodia,0
38,9,Male,40,Cambodia,1
48,13,Male,40,Iran,1
47,9,Male,40,Cambodia,0
24,10,Female,45,Cambodia,0
44,10,Male,40,Cambodia,1
40,9,Male,40,Cambodia,0
24,10,Female,41,Cambodia,0
23,13,Female,40,Cambodia,0
54,13,Male,50,Cambodia,0
28,9,Male,32,Cambodia,0
41,13,Male,50,Cambodia,0
57,9,Female,36,Cambodia,0
39,10,Female,40,Cambodia,0
66,9,Male,40,Cambodia,0
32,6,Female,25,Cambodia,0
37,10,Female,48,Cambodia,0
37,10,Male,50,Cambodia,1
29,7,Female,70,Cambodia,0
46,10,Female,40,Cambodia,0
39,14,Male,40,Cambodia,0
18,7,Female,20,Cambodia,0
31,15,Female,99,Cambodia,0
37,13,Male,40,Cambodia,1
53,10,Male,30,Cambodia,0
45,13,Female,40,Cambodia,0
34,9,Male,50,Cambodia,0
44,11,Female,40,Cambodia,1
65,9,Female,36,Cambodia,0
21,6,Male,25,Cambodia,0
30,9,Female,40,Italy,0
36,9,Female,37,Cambodia,0
24,9,Female,40,Cambodia,0
26,13,Male,55,Cambodia,0
33,10,Male,40,Poland,0
38,5,Male,40,Nicaragua,0
38,9,Male,40,Cambodia,0
55,14,Female,45,Cambodia,1
46,9,Male,40,Cambodia,0
35,11,Male,40,Cambodia,0
24,13,Male,10,India,0
44,13,Male,40,Cambodia,1
23,8,Male,40,Cambodia,0
25,9,Male,40,Cambodia,0
31,6,Male,40,Nicaragua,0
44,10,Female,40,Cambodia,0
37,10,Female,40,Cambodia,0
73,4,Female,40,Cambodia,0
43,9,Female,40,Cambodia,0
21,10,Male,40,Cambodia,0
39,13,Male,45,Cambodia,1
56,16,Male,65,Cambodia,1
51,16,Male,50,Cambodia,1
30,13,Female,35,Cambodia,0
32,9,Male,50,Cambodia,0
53,10,Female,40,Cambodia,0
25,13,Female,40,Cambodia,0
41,15,Male,50,Cambodia,1
25,13,Male,50,Cambodia,0
27,9,Male,40,Cambodia,0
49,10,Male,44,Cambodia,1
35,11,Male,52,Cambodia,1
46,9,Male,40,Cambodia,0
46,9,Male,40,Cambodia,0
49,12,Male,35,Greece,0
57,2,Male,40,Ecuador,0
22,9,Female,37,Cambodia,0
33,9,Male,40,Cambodia,0
51,9,Male,55,Cambodia,1
37,13,Female,50,Cambodia,1
23,9,Male,40,China,0
19,10,Male,20,Cambodia,0
57,6,Male,40,Cambodia,0
34,10,Male,35,Cambodia,0
60,3,Male,44,Nicaragua,0
74,9,Male,40,Cambodia,1
59,16,Male,40,Cambodia,1
21,10,Female,30,Cambodia,0
30,9,Male,48,Cambodia,0
44,13,Male,45,Cambodia,1
17,7,Male,40,Cambodia,0
47,7,Male,8,Cambodia,0
37,9,Male,99,Cambodia,1
35,9,Male,25,Cambodia,0
27,13,Male,40,Ecuador,0
39,9,Male,40,Cambodia,0
19,9,Female,30,Cambodia,0
47,14,Female,25,Cambodia,0
25,7,Male,99,Cambodia,0
63,4,Female,41,Cambodia,0
41,10,Male,40,Cambodia,1
32,12,Female,35,Cambodia,0
34,13,Male,50,Cambodia,1
30,13,Male,40,Cambodia,1
30,12,Female,25,Cambodia,0
54,10,Male,50,Cambodia,0
19,7,Female,40,Cambodia,0
44,9,Male,55,Cambodia,0
28,13,Male,65,Cambodia,1
37,13,Male,40,Cambodia,0
36,9,Female,40,Cambodia,0
21,9,Male,22,Cambodia,0
59,13,Male,50,Cambodia,0
19,10,Female,10,Cambodia,0
21,10,Female,8,Cambodia,0
24,9,Male,35,Cambodia,0
54,13,Male,50,Laos,1
38,13,Female,45,Cambodia,0
21,10,Male,35,Cambodia,0
21,10,Female,20,Cambodia,0
19,10,Female,8,Cambodia,0
45,11,Male,40,Cambodia,1
26,9,Female,40,Cambodia,0
24,13,Female,40,Cambodia,0
27,13,Male,40,Poland,1
20,5,Female,20,Cambodia,0
51,10,Female,40,Cambodia,1
33,10,Female,40,Cambodia,0
20,10,Male,40,Cambodia,0
35,10,Female,40,Cambodia,0
27,9,Male,50,Nicaragua,0
47,12,Male,40,Cambodia,0
43,10,Female,40,Cambodia,1
28,9,Male,40,Cambodia,0
47,12,Male,40,Cambodia,0
58,13,Male,40,Cambodia,1
46,12,Female,40,Cambodia,0
28,10,Male,40,Cambodia,0
31,9,Male,40,Puerto-Rico,0
27,10,Female,40,Cambodia,0
21,9,Female,40,Cambodia,0
53,12,Female,40,Cambodia,0
18,8,Female,12,Cambodia,0
18,9,Female,35,Cambodia,0
51,9,Male,50,Cambodia,1
27,10,Female,20,Cambodia,0
45,9,Male,50,Cambodia,1
50,15,Male,40,Mexico,1
32,10,Male,50,Cambodia,1
42,16,Male,50,Cambodia,0
18,9,Female,24,Cambodia,0
43,4,Female,40,Cambodia,0
30,15,Female,24,Cambodia,0
17,6,Male,30,Cambodia,0
25,9,Female,34,Cambodia,0
20,6,Female,30,Nicaragua,0
20,9,Male,60,Cambodia,0
40,13,Female,40,Cambodia,0
29,9,Male,40,Cambodia,0
53,9,Male,40,Cambodia,0
35,9,Male,40,Cambodia,0
28,13,Female,40,Cambodia,0
33,10,Male,40,Cambodia,0
70,10,Female,6,Cambodia,0
26,10,Female,40,Cambodia,0
35,11,Female,40,Cambodia,1
34,14,Female,40,Cambodia,0
35,9,Male,45,Cambodia,0
64,6,Female,35,Cambodia,0
26,14,Female,40,Poland,1
17,7,Female,25,Cambodia,0
42,11,Male,40,Cambodia,0
39,10,Female,40,Nicaragua,0
59,10,Male,34,Cambodia,0
51,6,Male,40,Cambodia,0
44,14,Male,30,Cambodia,1
46,13,Male,45,Cambodia,1
47,13,Male,40,Cambodia,0
35,10,Male,40,Cambodia,0
28,9,Male,50,Cambodia,0
43,9,Male,60,Cambodia,0
33,13,Female,40,Cambodia,0
44,9,Male,40,Cambodia,0
48,9,Female,45,Cambodia,0
21,6,Male,50,Cambodia,0
29,13,Male,40,Cambodia,0
38,14,Male,20,Cambodia,0
49,4,Male,40,Cambodia,0
19,10,Male,40,Cambodia,0
36,14,Male,45,Cambodia,1
23,3,Male,35,Nicaragua,0
26,10,Female,24,Cambodia,0
82,10,Male,20,Cambodia,0
31,10,Male,65,Cambodia,1
54,9,Male,60,Cambodia,1
56,13,Male,30,China,0
47,9,Male,40,Cambodia,1
47,9,Male,40,Cambodia,0
29,13,Male,40,Thailand,0
37,10,Male,30,Vietnam,0
35,10,Male,50,Cambodia,0
22,9,Male,40,Cambodia,0
37,15,Female,60,Cambodia,1
58,9,Male,40,Cambodia,0
21,9,Male,40,Cambodia,0
26,10,Male,40,Cambodia,0
61,13,Male,50,Cambodia,1
29,11,Male,48,Cambodia,1
22,10,Female,40,Cambodia,0
53,13,Female,40,Columbia,0
39,10,Female,40,Cambodia,0
48,13,Male,60,Cambodia,0
18,10,Female,15,Cambodia,0
43,10,Male,40,Cambodia,1
27,16,Female,70,Cambodia,0
53,9,Female,48,Cambodia,0
20,8,Male,40,Cambodia,0
30,11,Female,40,China,1
58,13,Female,35,Cambodia,1
20,10,Female,15,Cambodia,0
55,14,Female,35,Cambodia,0
38,9,Male,40,Cambodia,0
33,13,Male,50,Cambodia,0
56,5,Male,40,Cambodia,0
48,9,Female,32,Cambodia,0
46,11,Male,40,Cambodia,0
33,13,Female,40,Cambodia,0
23,10,Female,20,Cambodia,0
49,13,Male,85,Cambodia,1
29,10,Male,40,Cambodia,0
28,9,Female,40,Cambodia,0
49,10,Male,48,Cambodia,1
43,10,Male,60,Cambodia,0
39,10,Male,70,Cambodia,0
38,13,Male,35,Cambodia,1
30,13,Male,44,Cambodia,0
58,14,Male,40,Cambodia,1
26,10,Male,40,Cambodia,0
41,9,Female,40,Cambodia,0
36,9,Male,50,Cambodia,1
22,9,Male,40,Cambodia,0
23,10,Male,25,Cambodia,0
45,16,Male,60,Cambodia,1
32,14,Male,40,Cambodia,1
65,10,Female,45,Cambodia,0
35,10,Male,45,Cambodia,1
20,9,Female,40,Cambodia,0
51,9,Male,48,Cambodia,1
26,13,Male,40,Cambodia,0
26,10,Male,60,Cambodia,0
35,9,Male,40,Cambodia,0
28,11,Female,40,Cambodia,0
18,7,Male,5,Cambodia,0
45,12,Male,40,Cambodia,0
33,11,Male,40,Cambodia,0
22,13,Female,40,Cambodia,1
18,10,Female,16,Cambodia,0
38,9,Male,40,Cambodia,0
61,4,Male,40,Cambodia,0
49,10,Male,40,Cambodia,1
31,7,Male,40,Iran,0
55,14,Male,40,Cambodia,1
52,13,Female,40,Cambodia,0
59,10,Male,50,Cambodia,0
35,10,Male,45,Cambodia,0
43,13,Male,50,Peru,0
37,9,Male,99,Cambodia,0
51,7,Male,45,Cambodia,0
60,10,Male,40,Cambodia,1
54,13,Male,70,Cambodia,1
21,12,Female,36,Cambodia,0
80,2,Male,20,Poland,0
26,10,Male,50,Cambodia,1
22,10,Male,20,Cambodia,0
30,6,Male,40,Cambodia,0
35,13,Male,40,Cambodia,0
43,10,Male,50,Cambodia,0
37,13,Female,45,Cambodia,1
59,4,Male,40,Cambodia,0
25,13,Female,40,Cambodia,0
31,13,Male,55,Cambodia,1
24,10,Female,20,Cambodia,0
58,13,Male,38,Cambodia,0
43,2,Male,45,Nicaragua,0
45,10,Male,30,Cambodia,0
58,13,Male,40,Cambodia,1
39,9,Female,40,Cambodia,0
43,10,Male,45,Cambodia,0
39,11,Male,60,Cambodia,0
32,9,Male,40,Cambodia,0
57,9,Female,28,Cambodia,0
32,16,Male,40,Cambodia,1
36,13,Male,45,Cambodia,1
22,10,Male,24,Iran,0
34,11,Male,55,Cambodia,0
31,9,Male,60,Cambodia,0
20,7,Male,25,Cambodia,0
28,13,Male,45,Cambodia,0
25,13,Male,40,Cambodia,0
25,9,Female,40,Scotland,0
72,2,Male,40,Cambodia,0
49,10,Female,35,Cambodia,0
30,2,Female,30,Nicaragua,0
23,13,Female,30,Cambodia,0
39,13,Female,40,Cambodia,0
39,13,Female,40,Cambodia,0
35,13,Male,40,Cambodia,1
45,4,Male,65,Cambodia,1
33,9,Female,40,Cambodia,0
41,9,Male,40,Cambodia,0
36,9,Male,40,Portugal,1
23,10,Female,30,Cambodia,0
46,9,Female,30,Cambodia,0
24,4,Female,20,Cambodia,0
26,7,Male,40,Cambodia,0
49,10,Male,70,Cambodia,1
30,9,Male,50,Cambodia,0
53,13,Female,50,Taiwan,0
44,13,Female,20,Cambodia,0
44,11,Male,48,Cambodia,1
52,9,Male,40,Cambodia,1
26,10,Male,60,Cambodia,0
30,9,Female,40,Cambodia,0
37,9,Male,40,Cambodia,1
21,10,Male,25,Cambodia,0
39,13,Male,40,Cambodia,1
47,9,Male,40,Cambodia,1
39,10,Male,55,Cambodia,0
25,4,Male,40,England,0
39,9,Female,10,Cambodia,0
60,13,Male,25,Cambodia,0
42,9,Female,40,Cambodia,1
23,9,Male,40,Cambodia,0
20,10,Female,20,Cambodia,0
21,10,Female,50,Cambodia,0
52,10,Male,30,Nicaragua,0
29,10,Male,40,Cambodia,0
33,9,Male,40,Cambodia,0
57,4,Male,40,Cambodia,0
29,9,Female,40,Nicaragua,0
52,10,Male,45,Cambodia,0
29,13,Male,40,Cambodia,1
43,1,Male,40,Holand-Netherlands,0
33,13,Male,15,Nicaragua,0
43,9,Male,40,Cambodia,1
56,11,Male,40,Cambodia,1
46,9,Male,40,Cambodia,0
44,12,Female,50,Cambodia,0
47,10,Male,40,Cambodia,0
32,10,Male,70,Taiwan,0
37,13,Female,40,Cambodia,0
61,15,Male,5,Cambodia,1
52,14,Female,40,Cambodia,1
34,13,Female,50,Cambodia,0
24,13,Female,50,Taiwan,0
54,9,Male,40,Cambodia,0
58,9,Male,35,Cambodia,1
35,13,Male,40,Cambodia,0
21,10,Female,40,Cambodia,0
23,13,Male,40,Scotland,0
26,10,Female,40,Cambodia,0
44,9,Male,45,Cambodia,1
19,6,Female,40,Cambodia,0
50,12,Female,5,Cambodia,0
23,13,Female,35,China,0
53,9,Male,40,Cambodia,0
27,9,Male,43,Cambodia,0
44,9,Male,40,Cambodia,0
23,13,Female,40,Cambodia,0
31,9,Male,50,Cambodia,0
60,10,Female,12,Cambodia,0
40,9,Male,40,Cambodia,1
40,13,Male,50,Cambodia,1
43,14,Female,30,Cambodia,0
53,14,Female,46,Cambodia,1
41,13,Male,42,Cambodia,1
26,9,Male,40,Cambodia,0
61,6,Male,40,Cambodia,0
25,7,Male,40,Cambodia,0
43,14,Male,45,Cambodia,0
47,9,Male,56,Cambodia,1
54,9,Male,40,Cambodia,0
37,14,Male,40,Cambodia,1
45,10,Male,55,Cambodia,0
54,5,Male,40,Cambodia,0
47,3,Male,20,Cambodia,0
22,9,Female,35,Cambodia,0
41,16,Male,55,Cambodia,1
25,10,Male,40,Cambodia,0
17,8,Female,24,Cambodia,0
30,10,Male,40,Cambodia,1
39,14,Female,60,Cambodia,1
30,9,Male,40,Cambodia,0
23,10,Female,40,Cambodia,0
79,9,Male,6,Cambodia,0
40,15,Male,60,Cambodia,1
39,13,Female,24,Poland,0
50,9,Male,50,Cambodia,1
66,9,Male,40,Cambodia,1
48,10,Male,40,Cambodia,1
53,14,Female,40,Cambodia,0
44,6,Male,40,Cambodia,0
31,9,Male,50,Cambodia,0
31,9,Male,40,Cambodia,0
50,14,Male,46,Cambodia,1
46,9,Male,40,Greece,0
33,11,Male,40,Cambodia,1
63,9,Female,40,Cambodia,0
74,16,Female,20,Cambodia,1
25,9,Female,25,Cambodia,0
26,10,Female,65,Cambodia,0
34,13,Female,35,Cambodia,0
42,9,Male,50,Cambodia,1
43,13,Female,60,Cambodia,0
26,13,Female,40,Cambodia,1
47,10,Female,33,Cambodia,0
28,4,Male,30,Cambodia,0
42,5,Male,40,Cambodia,0
31,9,Female,58,Cambodia,0
55,9,Male,56,Cambodia,1
47,9,Female,7,Cambodia,1
26,10,Female,18,Cambodia,0
51,6,Male,40,Cambodia,0
41,10,Female,40,Cambodia,0
28,8,Female,40,Cambodia,0
20,10,Male,40,Cambodia,0
29,11,Male,32,Cambodia,1
39,10,Male,50,Cambodia,1
46,12,Female,50,Cambodia,0
19,9,Female,32,Cambodia,0
24,4,Male,38,Cambodia,0
31,13,Female,40,Taiwan,0
17,6,Female,12,Cambodia,0
50,6,Male,38,Cambodia,0
22,10,Male,40,Cambodia,0
30,5,Female,40,Puerto-Rico,0
35,9,Female,45,Cambodia,0
35,9,Female,40,Cambodia,0
39,14,Male,50,Cambodia,1
90,14,Male,60,Cambodia,1
53,3,Male,40,Scotland,1
45,9,Male,25,Cambodia,0
42,10,Female,38,Cambodia,0
54,9,Male,40,Cambodia,1
26,9,Male,40,Cambodia,1
40,10,Male,35,Cambodia,0
28,9,Male,40,Cambodia,0
58,13,Female,35,Cambodia,0
26,10,Female,40,Cambodia,0
32,10,Male,40,Outlying-US,0
51,9,Male,40,Cambodia,1
45,10,Male,44,Cambodia,1
32,9,Male,40,Cambodia,0
32,9,Male,40,England,0
17,4,Male,36,Nicaragua,0
33,14,Female,10,Cambodia,1
41,10,Female,40,Cambodia,0
73,4,Female,10,Cambodia,0
57,6,Male,55,Cambodia,0
20,6,Male,40,Cambodia,0
